5.561071345778074715e+01,5.561072550670382952e+01,5.561124606271626902e+01,5.562232831110122078e+01,5.595794129543875783e+01,5.935030469968862832e+01,9.599999980790504139e+01,9.600000000002508216e+01
5.561071347274649668e+01,5.561072557224787261e+01,5.561123996685547866e+01,5.562232006102406956e+01,5.595790318651438611e+01,5.935013593112238084e+01,9.599999980779448094e+01,9.600000000002452794e+01
5.561071345217825979e+01,5.561072389279026851e+01,5.561119790617159708e+01,5.562211183606648035e+01,5.595755813124890210e+01,5.934858341704620699e+01,9.599999980670592947e+01,9.600000000002619061e+01
5.561071646841904936e+01,5.561072281804585060e+01,5.561106165982217675e+01,5.562112891756957822e+01,5.595587176702083809e+01,5.934271613673070789e+01,9.599999979706286979e+01,9.599999999985774934e+01
5.561101146007093377e+01,5.561102213157091967e+01,5.561128701604482671e+01,5.562024700286399082e+01,5.595312703073751237e+01,5.935157360045390362e+01,9.599999997666616025e+01,9.599999999996576605e+01
5.563866056317523601e+01,5.563874490693881114e+01,5.563963358074899190e+01,5.565230791930504495e+01,5.599399266863285618e+01,5.970539512446407571e+01,9.599999942806208253e+01,9.599999999995176836e+01
5.728934539533705816e+01,5.728983887504526251e+01,5.729478233375646568e+01,5.734496097386432467e+01,5.791447380015868873e+01,6.329907200785233101e+01,9.599999996232311616e+01,9.599999999998178168e+01
7.490885764679956083e+01,7.490938462231784456e+01,7.491465543406602023e+01,7.496741041932547489e+01,7.549864378325464997e+01,7.990043134389391355e+01,9.599999998597807860e+01,9.600000000022983215e+01
