2.957780180194773578e+01,2.958017697880482189e+01,2.970492106318493697e+01,3.101072730427615198e+01,3.380470355832488849e+01,3.796408692392370909e+01,8.234224038799538903e+01,9.600000000022365043e+01
2.958060079441105472e+01,2.958549517775442439e+01,2.971760462943782244e+01,3.101510800418357405e+01,3.380503187849646451e+01,3.796385919005224707e+01,8.234281947348277697e+01,9.600000000021722713e+01
2.971823361799866348e+01,2.972989262392464127e+01,2.987242603118146533e+01,3.107182695328781818e+01,3.378191592431367951e+01,3.796163980741931709e+01,8.234860766514913166e+01,9.600000000019969093e+01
3.035913369498696213e+01,3.036902689952277967e+01,3.046956006588512977e+01,3.133387448172720724e+01,3.380895654567979136e+01,3.795417694346804183e+01,8.240622436885539059e+01,9.600000000001912781e+01
3.169724208928661824e+01,3.170179045742182922e+01,3.174769719913955157e+01,3.219367260816951415e+01,3.404839831828082453e+01,3.807197092754056200e+01,8.295703924223597880e+01,9.599999999994216182e+01
3.366965730668820811e+01,3.367191637838747198e+01,3.368466322328008289e+01,3.380124935299177480e+01,3.474044515410358258e+01,3.881539178559923187e+01,8.545518971267263453e+01,9.599999999991727861e+01
3.768597457349968494e+01,3.768666206369185545e+01,3.769354147734799199e+01,3.776289711167905239e+01,3.850970301338791302e+01,4.487550228125023466e+01,8.997787807441126517e+01,9.599999999997471889e+01
6.442524199429117004e+01,6.442588013025712712e+01,6.443211247635449013e+01,6.449443893535801919e+01,6.511883078730437546e+01,7.042123179306146596e+01,9.471300931116449817e+01,9.600000000020426683e+01
