2.597389236645657462e+01,2.615490999442599573e+01,2.668270464725862823e+01,2.817481461913693153e+01,3.203899748605365971e+01,4.199961174606329450e+01,6.457330484972133888e+01,9.060585814760212031e+01,9.600001582176743398e+01,9.600005264158835416e+01,9.600016907608956274e+01
2.603295711276069468e+01,2.621291416652596240e+01,2.673168714264134138e+01,2.822075977011322934e+01,3.206628383532315496e+01,4.191970279220404194e+01,6.446707270786795618e+01,9.077804654812018725e+01,9.600007000674261803e+01,9.600022740016356693e+01,9.600072512187978191e+01
2.599432956189499677e+01,2.617749817976502413e+01,2.669415745327722078e+01,2.812226641227980295e+01,3.199727697618841304e+01,4.192488575218551716e+01,6.442610104294396933e+01,9.049980396925812443e+01,9.600000167609653090e+01,9.600000662234876359e+01,9.600002226377222314e+01
2.597519122499234356e+01,2.615953707708649745e+01,2.669485952336794909e+01,2.810574667140679495e+01,3.198560713708099357e+01,4.195369586326727074e+01,6.462660933121370022e+01,9.048649720227442117e+01,9.600002548969726490e+01,9.600008371587405520e+01,9.600026784321855189e+01
2.598027890474391199e+01,2.616615989172503376e+01,2.670010343917045148e+01,2.816043243403451513e+01,3.206021263122946863e+01,4.202071314127061896e+01,6.473662421799330957e+01,9.052774099955787790e+01,9.600005236455464797e+01,9.600017270924092827e+01,9.600055327256708892e+01
9.600000000000039790e+01,9.600000000000039790e+01,9.600000000000039790e+01,9.600000000000039790e+01,9.600000000000039790e+01,9.600000000000039790e+01,9.600000000000041211e+01,9.600000000000044054e+01,9.600000000000055422e+01,9.600000000000088107e+01,9.600000000000190425e+01
2.604194944456155270e+01,2.622871087386820221e+01,2.677216873556810128e+01,2.906548399172037378e+01,3.222308354763205074e+01,4.208293886713783394e+01,6.457731053365037610e+01,9.052747244299469287e+01,9.600001540212524276e+01,9.600005101115122841e+01,9.600016361678250121e+01
9.600000000000039790e+01,9.600000000000039790e+01,9.600000000000039790e+01,9.600000000000039790e+01,9.600000000000039790e+01,9.600000000000039790e+01,9.600000000000039790e+01,9.600000000000039790e+01,9.600000000000039790e+01,9.600000000000039790e+01,9.600000000000039790e+01
2.656441000337997593e+01,2.674835988170025303e+01,2.728296489534979585e+01,2.877749785992702058e+01,3.269662440198612785e+01,4.272449762732876621e+01,6.529642517576954219e+01,9.071428566289530693e+01,9.600001324288714954e+01,9.600004507944446175e+01,9.600014575548193818e+01
2.779185608912875338e+01,2.797343938805583718e+01,2.851394357312952366e+01,3.002260767286917442e+01,3.395345101781796870e+01,5.070736095140542603e+11,3.562212667189309692e+10,9.141230191414207695e+01,9.600000147135672535e+01,9.600000643326838201e+01,9.600002212421131276e+01
3.129493282137687871e+01,3.146801920148117304e+01,3.197893306147382475e+01,3.344956994071096545e+01,3.731563437892566526e+01,4.707045474382545791e+01,6.841474300564996724e+01,9.161122827524447132e+01,9.600001956248358681e+01,9.600006750993054538e+01,9.600021913307621446e+01
