1.881521246921226265e+01,1.883737724376577560e+01,1.891023871104416543e+01,1.914207564326165212e+01,1.996850716695746897e+01,2.229910721283213704e+01,3.387249664762278911e+01,7.306886415814732061e+01,9.599999392580379265e+01,9.599999392580379265e+01,9.599999392580379265e+01
1.881606871276776261e+01,1.883521749631286113e+01,1.891265696095175031e+01,1.916462156708692177e+01,1.999822335257492156e+01,2.230648010667410475e+01,3.471133479707588521e+01,7.069335622328925695e+01,9.599999872038588933e+01,9.599999872038588933e+01,9.599999872038588933e+01
1.881580668899812636e+01,1.883055132045013025e+01,1.889587120664343445e+01,1.913367359162295500e+01,1.995901361809188401e+01,2.230299051688553291e+01,3.452253648886155446e+01,7.597067789551438466e+01,9.599999770117187836e+01,9.599999770117187836e+01,9.599999770117187836e+01
1.881420857462772034e+01,1.883621155347628218e+01,1.889558704825105551e+01,1.915426827958014400e+01,1.995625052101577523e+01,2.229727151497744231e+01,3.474766625940326747e+01,7.564756409031991780e+01,9.599999927820302048e+01,9.599999927820302048e+01,9.599999927820302048e+01
1.881471530551504756e+01,1.883311911053816345e+01,1.889607480809784690e+01,1.912269488493943470e+01,1.996059371919852055e+01,2.228759244908970416e+01,3.475067778918096195e+01,7.551220364543516439e+01,9.599999751817117044e+01,9.599999751817117044e+01,9.599999751817117044e+01
1.881410549263370768e+01,1.882968912205314282e+01,1.889168792112722173e+01,1.913609120914715334e+01,1.998834167718045407e+01,2.229209137040935929e+01,3.483931590142351098e+01,7.570530925067684791e+01,9.599999907817273481e+01,9.599999907817273481e+01,9.599999907817273481e+01
1.881232493098930902e+01,1.882633022933763911e+01,1.888527772909442959e+01,1.913195187804610597e+01,1.997278040185981141e+01,2.229969764541414179e+01,3.491570461478051612e+01,7.575498250518865007e+01,9.599999906965325636e+01,9.599999906965325636e+01,9.599999906965325636e+01
1.881335639449228481e+01,1.882681027083262748e+01,1.888855253832872094e+01,1.913035031889751281e+01,2.000121898431589074e+01,2.232599219501524601e+01,3.508924898757862820e+01,7.596707986074515873e+01,9.599999909617737615e+01,9.599999909617737615e+01,9.599999909617737615e+01
1.882812287633983672e+01,1.883982696099134557e+01,1.889393992737785055e+01,1.924973346766393689e+01,2.007004609508976145e+01,2.241672628289899549e+01,3.555674287545260626e+01,7.642145989487686109e+01,9.599999865802867305e+01,9.599999865802867305e+01,9.599999865802867305e+01
1.893313608844763607e+01,1.895016693890955750e+01,1.901417973913010329e+01,1.929135162185170671e+01,2.023503856312320082e+01,2.281394827119185820e+01,3.672669153827027344e+01,7.724860346093466035e+01,9.599999811404475736e+01,9.599999811404475736e+01,9.599999811404475736e+01
1.974614267052521299e+01,1.977903081233355564e+01,1.989218201924612472e+01,2.025057928241229277e+01,2.136376644455164708e+01,2.433436502767434817e+01,3.981109109228159326e+01,7.887844362372499063e+01,9.599999787038639454e+01,9.599999787038639454e+01,9.599999787038639454e+01
