5.144880865867823871e+01,5.147177371688769654e+01,5.148969244875756601e+01,5.153285438488600079e+01,5.178955115390281350e+01,5.315536259295292609e+01,5.808536270949529978e+01,7.795442061029191905e+01,9.599999930518958990e+01,9.599999930518958990e+01,9.599999930518958990e+01
5.144969042497456257e+01,5.147138601501802668e+01,5.149186494692808935e+01,5.153641193080471794e+01,5.179141136977097659e+01,5.315322974558208102e+01,5.805051368256671651e+01,7.660839625228516070e+01,9.599999912417925430e+01,9.599999912417925430e+01,9.599999912417925430e+01
5.144319673972476892e+01,5.146425001256032772e+01,5.148010748158064587e+01,5.153292344238582245e+01,5.179003294053850226e+01,5.313555373957745331e+01,5.619512647247447745e+01,7.913560526163668385e+01,9.599999926641969239e+01,9.599999926641969239e+01,9.599999926641969239e+01
5.144268766387622804e+01,5.146294294136120584e+01,5.148142117356388781e+01,5.153025995823117000e+01,5.179475166553480392e+01,5.311005094886600375e+01,5.791601334093476794e+01,7.062331671437527802e+01,9.599999939098715629e+01,9.599999939098715629e+01,9.599999939098715629e+01
5.144871281905216165e+01,5.146359130627480738e+01,5.148319949057937350e+01,5.154397264160874670e+01,5.183983464280721876e+01,5.302536023006948085e+01,5.794356752014606116e+01,7.933674345524980254e+01,9.599999945843819660e+01,9.599999945843819660e+01,9.599999945843819660e+01
5.145830538180119618e+01,5.146475243315735781e+01,5.147884239241547988e+01,5.152985031994153076e+01,5.175692255385156670e+01,5.301300604973954478e+01,5.796736632823453306e+01,7.916149468649616949e+01,9.599999936116225285e+01,9.599999936116225285e+01,9.599999936116225285e+01
5.146664058514100759e+01,5.147560196232795704e+01,5.148715146557252353e+01,5.152067072145536741e+01,5.177271833295060333e+01,5.307295374081192563e+01,5.787337577037743586e+01,7.924608782479205615e+01,9.599999720241027035e+01,9.599999720241027035e+01,9.599999720241027035e+01
5.148400403894868305e+01,5.148815099742853363e+01,5.149761019206937362e+01,5.152985527175628988e+01,5.177367763647578158e+01,5.309299376379426150e+01,5.789734249168986935e+01,7.946645832083098071e+01,9.599999905574722447e+01,9.599999905574722447e+01,9.599999905574722447e+01
5.150638220173670589e+01,5.150799703232716809e+01,5.151509899108411616e+01,5.154486834538575835e+01,5.178574334946898006e+01,5.308116868752196638e+01,5.794910335934467582e+01,7.984359259662311104e+01,9.599999908252777914e+01,9.599999908252777914e+01,9.599999908252777914e+01
5.154272816955182890e+01,5.154416792931176872e+01,5.154966475253694114e+01,5.157873335761404832e+01,5.179386104438511751e+01,5.690451496117864139e+01,5.813621495458826871e+01,8.063779892402615701e+01,9.599999896741294947e+01,9.599999896741294947e+01,9.599999896741294947e+01
5.165113223606955728e+01,5.165554291608083304e+01,5.167036816655240017e+01,5.173161072813056194e+01,5.196303952085835931e+01,5.344428069746091126e+01,5.852764404877885340e+01,8.202024454889541971e+01,9.599999787494856207e+01,9.599999787494856207e+01,9.599999787494856207e+01
