1.792086104901169463e+01,1.795514750222967137e+01,1.803234285770990653e+01,1.831443751092309569e+01,1.918012821812279967e+01,2.145902074891831290e+01,3.566790726812344303e+01,1.006414783996058304e+02,9.599999904154913111e+01,9.599999904154913111e+01,9.599999904154913111e+01
1.792350320917577022e+01,1.795646002946305231e+01,1.804781645552603564e+01,1.832152672154889217e+01,1.919102439655771875e+01,2.147655471464886290e+01,3.422811778956652518e+01,6.989165075946134209e+01,9.599999693517511901e+01,9.599999693517511901e+01,9.599999693517511901e+01
1.792267220226393576e+01,1.795132169425479063e+01,1.804691347310971139e+01,1.834255008796734643e+01,1.916668098361914829e+01,2.145990138153103288e+01,3.421021695385669403e+01,6.921056822376650075e+01,9.599999896829257295e+01,9.599999896829257295e+01,9.599999896829257295e+01
1.791784901865748481e+01,1.794902168256383135e+01,1.804727106374290813e+01,1.830842595625285085e+01,1.917283389577717401e+01,2.144684385267303739e+01,3.423767244323397563e+01,7.162506793615915512e+01,9.599999911768983907e+01,9.599999911768983907e+01,9.599999911768983907e+01
1.791595119234469280e+01,1.794913737165032330e+01,1.800864153145205293e+01,1.828928304430052521e+01,1.926906950829504694e+01,2.144209226965088533e+01,3.422583865764346456e+01,7.393642582698629440e+01,9.599999785049007528e+01,9.599999785049007528e+01,9.599999785049007528e+01
1.791875704736090569e+01,1.794733749173810367e+01,1.802596610096430396e+01,1.829111631197053711e+01,1.915295161642290722e+01,2.141889114906989278e+01,3.428369267312558577e+01,7.399819296276277214e+01,9.599999919052895336e+01,9.599999919052895336e+01,9.599999919052895336e+01
1.792748412984222028e+01,1.794889741933818428e+01,1.802821370880444718e+01,1.829574875401138101e+01,1.915130015528121632e+01,2.142370609457387332e+01,3.436959703339633165e+01,7.406490125174094885e+01,9.599999781567163382e+01,9.599999781567163382e+01,9.599999781567163382e+01
1.794037956385497168e+01,1.795659243372194069e+01,1.802535435338482728e+01,1.830004381709213845e+01,1.916823297139180937e+01,2.145316970507801813e+01,3.462709921321112461e+01,7.424744611467329491e+01,9.599999888684533289e+01,9.599999888684533289e+01,9.599999888684533289e+01
1.796551247754635838e+01,1.798183335918962911e+01,1.805022207848955418e+01,1.831720668428620513e+01,1.923085221527810873e+01,2.154211765545246493e+01,3.509338009913818013e+01,7.474199789724355014e+01,9.599999865150310541e+01,9.599999865150310541e+01,9.599999865150310541e+01
1.809242466981362085e+01,1.811313554956955585e+01,1.818890223835452957e+01,1.850177369980578490e+01,1.941266872914989605e+01,2.194872460883928511e+01,3.631112575143869492e+01,7.566111252126911779e+01,9.599999874867519623e+01,9.599999874867519623e+01,9.599999874867519623e+01
1.894304390823656448e+01,1.897797885098970738e+01,1.909765335391848140e+01,1.941357119105455808e+01,2.054058851944982322e+01,2.358937421519215150e+01,3.939456154232624385e+01,7.746804567745398629e+01,9.599999783237325346e+01,9.599999783237325346e+01,9.599999783237325346e+01
