1.055474587433683809e+01,1.087036562761701930e+01,1.150241331459623417e+01,1.222074868973514583e+01,1.361234298710766311e+01,1.546289344038442337e+01,2.362860404486371024e+01,5.656837179765303603e+01,9.599999853320096577e+01,9.599999853320096577e+01,9.599999853320096577e+01
1.056172906183539162e+01,1.087250131572387701e+01,1.150301122958451927e+01,1.221180666555000727e+01,1.347914508634799624e+01,2.304523977045395355e+01,2.383396590121214587e+01,5.656967039510451656e+01,9.599999780991798559e+01,9.599999780991798559e+01,9.599999780991798559e+01
1.057356111235808882e+01,1.087714472816988476e+01,1.149196194237623558e+01,1.221956285399829234e+01,1.347422178082082844e+01,1.583819450383392535e+01,2.321130285531928195e+01,5.236023516886483975e+01,9.599999375185197437e+01,9.599999375185197437e+01,9.599999375185197437e+01
1.061108495272891261e+01,1.090000677524675687e+01,1.148515748793978730e+01,1.222474609965950165e+01,1.368465395892544656e+01,1.577589980667110758e+01,2.457537885122717825e+01,5.117368178434772119e+01,9.599999823255581077e+01,9.599999823255581077e+01,9.599999823255581077e+01
1.068907801451843120e+01,1.095976292574878919e+01,1.152245764442333709e+01,1.219022371288634154e+01,1.357588434811410316e+01,1.581161758922366545e+01,2.417382989790024084e+01,5.643518667249064436e+01,9.599999830240480492e+01,9.599999830240480492e+01,9.599999830240480492e+01
1.084261070497471380e+01,1.106445413172697911e+01,1.156610339443144397e+01,1.223973200776895709e+01,1.362804402160065287e+01,1.589995984857332267e+01,2.372150151082659164e+01,1.221610557385471793e+03,9.599999446445202977e+01,9.599999446445202977e+01,9.599999446445202977e+01
1.108585107175777118e+01,1.125022117703980129e+01,1.163640896201858865e+01,1.223368880013175897e+01,1.345607793225866899e+01,1.595473394152039148e+01,2.412904664922463382e+01,5.633233016751984934e+01,9.599999858753082549e+01,9.599999858753082549e+01,9.599999858753082549e+01
1.145593303678674602e+01,1.156855257321166519e+01,1.187245033248926518e+01,1.230120216021005319e+01,1.370518996107096044e+01,1.602461224928312333e+01,2.387286331156185071e+01,5.657801108410870938e+01,9.599999785088253645e+01,9.599999785088253645e+01,9.599999785088253645e+01
1.190969805388089497e+01,1.195923001544559128e+01,1.211068831936487733e+01,1.251551804694981129e+01,1.383598049751927661e+01,1.613706720199363787e+01,2.407241271379417213e+01,5.713678726371870908e+01,9.599999738809451344e+01,9.599999738809451344e+01,9.599999738809451344e+01
1.247267502367851932e+01,1.250471496951073114e+01,1.261628751781571545e+01,1.294948871634811738e+01,1.422567710857427770e+01,1.643870122658314159e+01,2.489164007399168099e+01,5.811301476213958495e+01,9.599999542246879969e+01,9.599999542246879969e+01,9.599999542246879969e+01
1.359855217642719438e+01,1.362598570425175915e+01,1.375873710295840446e+01,1.412263624742712054e+01,1.531288784709078499e+01,1.763146045244659987e+01,2.923678348058142618e+01,6.053225841028016418e+01,9.599999465792707554e+01,9.599999465792707554e+01,9.599999465792707554e+01
