2.737747304777710156e+01,2.742836083617191179e+01,2.739042807506070432e+01,2.747298881977991769e+01,2.823438039685207812e+01,3.393754566483009683e+01,6.223931090025956792e+01,9.600174095231972160e+01,9.600014637779031546e+01
2.741168060308903875e+01,2.743896776211357036e+01,2.738991268669005308e+01,2.747462534550423996e+01,2.823405507107631607e+01,3.393755157642319631e+01,6.223948799366211659e+01,9.600174400696153043e+01,9.600014663270623316e+01
2.738270317739027959e+01,2.738368339953125030e+01,2.739123144242325836e+01,2.747343194140962552e+01,2.823530379919032640e+01,3.393881714742820321e+01,6.224113632950112418e+01,9.600174513450635061e+01,9.600014671982451375e+01
2.738712578841243683e+01,2.738897225345071718e+01,2.739690177872213184e+01,2.747980913390279767e+01,2.824349416495851983e+01,3.395136062648111164e+01,6.225514841618583262e+01,9.600175110142740209e+01,9.600014717318161672e+01
2.744918880144207307e+01,2.745040226827453722e+01,2.745794612420125702e+01,2.754618720006469346e+01,2.831551166061664304e+01,3.405571506858299813e+01,6.237573891797116232e+01,9.600178775307615808e+01,9.600014994133327662e+01
2.806796166394533998e+01,2.806880593361738363e+01,2.807624112005743910e+01,2.816574020613452234e+01,2.897247784424091677e+01,3.477846151754827275e+01,6.305465642094122103e+01,9.600180641590345942e+01,9.600015320617612247e+01
3.339817405103031689e+01,3.339873913613052991e+01,3.340446731196107066e+01,3.348237314241566054e+01,3.421385878473788011e+01,3.989434600716289481e+01,6.619833535706757743e+01,9.600174400170497790e+01,9.600013983580063837e+01
5.740135836440156680e+01,5.740135861188713307e+01,5.740339280255022913e+01,5.744467986242013069e+01,5.784628392478358450e+01,6.129659493747665522e+01,7.707496538002622799e+01,9.600168427995816955e+01,9.600016107002056742e+01
8.660909318265746037e+01,8.660935466713337405e+01,8.660780584422136030e+01,8.661594260164871173e+01,8.669629160786725208e+01,8.742316659571902449e+01,9.107441697629401745e+01,9.600137138570224238e+01,9.600014404163030690e+01
