3.210538850345511008e+01,3.215123454636766098e+01,3.212457592761317215e+01,3.221340531398931972e+01,3.281611204692924844e+01,3.713768137237079969e+01,6.114565393084524914e+01,9.600174911586721294e+01,9.600012605732155180e+01
3.214540749400600106e+01,3.216014125731231132e+01,3.221484471534139971e+01,3.221391819137781454e+01,3.281606952472524341e+01,3.713789740472841316e+01,6.114579463425533135e+01,9.600174919262951789e+01,9.600012606232553480e+01
3.211185557539362634e+01,3.211201623282307338e+01,3.212564079894134039e+01,3.221521728088596603e+01,3.281743779361525526e+01,3.713887773471696363e+01,6.114733434765312836e+01,9.600180531439838205e+01,9.600014297838440314e+01
3.212428973836242818e+01,3.212381800011323918e+01,3.213612652068628250e+01,3.222194871883123568e+01,3.282524285455608748e+01,3.714842206319711693e+01,6.116118839056360201e+01,9.600175156848982283e+01,9.600013037844345831e+01
3.220087294558909718e+01,3.219983705997665879e+01,3.220841428815320029e+01,3.228513236920155549e+01,3.288573717436945998e+01,3.722849679793449695e+01,6.128128638058054634e+01,9.600180026913099596e+01,9.600014231230731809e+01
3.269674102168102792e+01,3.269580306403290848e+01,3.270307940011743852e+01,3.277102442852172004e+01,3.337365714878217915e+01,3.779441107793628873e+01,6.195510763239551011e+01,9.600177018953661445e+01,9.600012461046969747e+01
3.682957097073845887e+01,3.682810763468765458e+01,3.683443230407161906e+01,3.689626128835472230e+01,3.746997551330409948e+01,4.194816683782155309e+01,6.513793929028044261e+01,9.600178318343274952e+01,9.600011810327067963e+01
5.800329787133211568e+01,5.800128286904128316e+01,5.800490793006175494e+01,5.804118854462157628e+01,5.838551365593991704e+01,6.136643864821301264e+01,7.633965095630398423e+01,9.600170640957867363e+01,9.600015211113095859e+01
8.654977641007926081e+01,8.654776670564538676e+01,8.654850342170769295e+01,8.655601658492965100e+01,8.662951765056592990e+01,8.729651533637631644e+01,9.087548188552105444e+01,9.600141434150332032e+01,9.600015291451667565e+01
