3.359713995042541512e+01,3.366043460615602356e+01,3.372141241555073066e+01,3.385096975863573476e+01,3.455516913245381261e+01,3.624120606864656224e+01,4.151486169038149399e+01,7.419799500780572998e+01,9.599999875412648009e+01,9.599999875412648009e+01,9.599999875412648009e+01
3.359543647453269699e+01,3.366147235682633720e+01,3.372164031856469535e+01,3.384792994139461086e+01,3.453484827828457071e+01,3.625892682185537552e+01,5.918720477800145829e+01,7.420928394965469010e+01,9.599999912708196348e+01,9.599999912708196348e+01,9.599999912708196348e+01
3.359805614729678780e+01,3.366069540180354380e+01,3.371811112591719706e+01,3.384855650725597798e+01,3.454332267264345546e+01,3.625876307233443185e+01,3.933538816843530128e+01,7.001841933279152386e+01,9.599999864533370442e+01,9.599999864533370442e+01,9.599999864533370442e+01
3.359934575245426913e+01,3.365940494107169911e+01,3.372145299661323037e+01,3.384811399943998111e+01,3.454582372305458193e+01,3.624308500341392403e+01,4.146877277730827416e+01,7.419141340961492403e+01,9.599999826707586692e+01,9.599999826707586692e+01,9.599999826707586692e+01
3.361069802295223496e+01,3.366102313342577901e+01,3.372005413187848433e+01,3.384601946668148287e+01,3.454085994100407220e+01,3.625759251767445335e+01,4.232781252450133991e+01,7.336680391271914914e+01,9.599999887688370848e+01,9.599999887688370848e+01,9.599999887688370848e+01
3.363064164898964492e+01,3.366427997203872735e+01,3.372457160708110990e+01,3.384351841720474852e+01,3.451819913722066246e+01,3.624633169734568128e+01,4.236231703443255014e+01,7.272311373746629215e+01,9.599999926552810336e+01,9.599999926552810336e+01,9.599999926552810336e+01
3.365777509667416467e+01,3.367896948708894200e+01,3.373789116310145175e+01,3.389488651230541905e+01,3.454547836621694046e+01,3.626103548729983572e+01,4.215155266406064527e+01,7.405763917141521802e+01,9.599999888880572030e+01,9.599999888880572030e+01,9.599999888880572030e+01
2.934169982314433582e+04,3.379553469604655191e+01,3.381994587715729494e+01,3.396458999352903874e+01,3.462028408268210455e+01,3.629109615114913368e+01,4.250791276166209798e+01,7.424739266472809618e+01,9.599999902699735799e+01,9.599999902699735799e+01,9.599999902699735799e+01
3.374719758179700335e+01,3.375636257151895592e+01,3.378597621855767841e+01,3.392154119775533161e+01,3.460648305467385910e+01,3.628761352919693195e+01,4.248333840151871499e+01,7.474284791150208207e+01,9.599999873412416207e+01,9.599999873412416207e+01,9.599999873412416207e+01
3.381865265904199447e+01,3.382535790796820407e+01,3.385418463945399026e+01,3.400138534147706082e+01,3.471973636545907738e+01,3.639032623629010033e+01,4.277716900486240093e+01,7.566264103922992490e+01,9.599999815474058096e+01,9.599999815474058096e+01,9.599999815474058096e+01
3.411710065438226991e+01,3.412913514447629382e+01,3.417061070594330374e+01,3.433671250696865229e+01,3.506823600161062870e+01,3.692979275249138738e+01,4.401104326321423343e+01,7.746865719295831809e+01,9.599999780973156760e+01,9.599999780973156760e+01,9.599999780973156760e+01
