3.143714678974139076e+01,3.201466182016044826e+01,3.292793230437685281e+01,3.430460425109222200e+01,3.704896435120225817e+01,4.368579890944484845e+01,5.808841857983806989e+01,8.190913356693599212e+01,9.600000277002577320e+01,9.600001285537341289e+01,9.600004474804403287e+01
3.144895297955342173e+01,3.201710105571917353e+01,3.292750055683681865e+01,3.446511444979569916e+01,3.700893281785186417e+01,4.319320602200662051e+01,5.735746738783007004e+01,8.188018826477359369e+01,9.600000648930240743e+01,9.600002578733538883e+01,9.600008681307606651e+01
3.147987280984476754e+01,3.203434224594533930e+01,3.292536097958441133e+01,3.427535196341906243e+01,3.701101658381561066e+01,4.318889819901115601e+01,5.718166547906434971e+01,8.188736975084587755e+01,9.600000722386602092e+01,9.600002452642740991e+01,9.600007924193266717e+01
3.154896927212990931e+01,3.205789739708762909e+01,3.292092130156170526e+01,3.425881866792771291e+01,3.697751924191142336e+01,4.314516728102536547e+01,5.713758288809997055e+01,8.184442170061738864e+01,9.600000441067399493e+01,9.600001678956115825e+01,9.600005593504087642e+01
3.168758471930421550e+01,3.213824783522856166e+01,3.296068204366238774e+01,3.427649615198217958e+01,3.699868923402991072e+01,4.316049959943224223e+01,5.718584233172186515e+01,1.503188866561084524e+03,9.600000098456021647e+01,9.600000741464131693e+01,9.600002774834385377e+01
3.192888010754855443e+01,3.230207446696849161e+01,3.305633506521262888e+01,3.433116336338036234e+01,3.704217138643387841e+01,4.320262725879752708e+01,5.723261966657622679e+01,8.187056206645910095e+01,9.600000094088152025e+01,9.600000669678041731e+01,9.600002489853154941e+01
3.230870514719259745e+01,3.259795092144773321e+01,3.324660905385626819e+01,3.444572399950818919e+01,3.714712826928693090e+01,4.329590421831152014e+01,5.735593993804809543e+01,8.195366453862489209e+01,9.600000260180713951e+01,9.600001230758722670e+01,9.600004299995987367e+01
3.285949208817982736e+01,3.306056136233983977e+01,3.357591111750826229e+01,3.468837999860920007e+01,3.737101749372116899e+01,4.351257168624601945e+01,5.763027730258192349e+01,8.217183248995421252e+01,9.600000630828891701e+01,9.600002461293193790e+01,9.600008249729765453e+01
3.359528315051188940e+01,3.373737285624493865e+01,3.413945641354808203e+01,3.515812723971195197e+01,3.779850017394139883e+01,4.397111600816972299e+01,5.823789604854022883e+01,8.257406309133945399e+01,9.600000262119465333e+01,9.600001519536208150e+01,9.600005495837218916e+01
3.475533176217661691e+01,3.486371268278716684e+01,3.519331648979714089e+01,3.613776596455340240e+01,3.871140431198857357e+01,4.489678660256478082e+01,5.926129298041803395e+01,8.328574225974216461e+01,9.600000617460092656e+01,9.600002816230205838e+01,9.600009769352058697e+01
3.716518101325663537e+01,3.726220027840683002e+01,3.756706294336060381e+01,3.848499615898678883e+01,4.205274646119410156e+13,4.724893912089577697e+01,6.151767923518697501e+01,8.453276030195075919e+01,9.600000330833158557e+01,9.600002113181190566e+01,9.600007749460752393e+01
