1.172790941864638370e+01,1.176310685992335614e+01,1.171530109807143738e+01,1.175270633063004588e+01,1.176776474092078395e+01,1.186091240652213408e+01,1.203501676474915527e+01,1.232298874216792761e+01,1.276167739902145115e+01,1.340603262680539487e+01,1.432146627166383546e+01,1.556743521022461074e+01,1.740692599692050280e+01,2.003970315920727785e+01,2.464567808597059795e+01,3.280834135697201503e+01,4.538697126290286121e+01,6.183483760310826938e+01,8.061790301343127396e+01,9.457798241918860072e+01
1.170695564636397101e+01,1.173179584501193595e+01,1.176405954789850838e+01,1.178882872112368752e+01,1.183305427774442364e+01,1.193218027974335627e+01,1.208948535951109449e+01,1.238405565619602200e+01,1.282541861290683194e+01,1.343241892965684237e+01,1.437314189259542552e+01,1.563138076335254567e+01,1.761276693229391199e+01,2.040483061217570793e+01,2.473046316485168106e+01,3.279476906076012455e+01,4.538759188109689546e+01,6.183008292339624035e+01,8.061814822551255588e+01,9.457801608525689119e+01
1.177303602226202983e+01,1.178144408201139015e+01,1.179100616697563453e+01,1.181237349082737254e+01,1.185762644793703835e+01,1.194762907074420788e+01,1.211376928363613281e+01,1.238805347206612595e+01,1.280386217347330380e+01,1.340784785904604348e+01,1.426725671178005506e+01,1.541112312226581160e+01,1.727611866232518878e+01,2.035148477572962378e+01,2.479475768494854648e+01,3.285115710391317378e+01,4.539982226750973382e+01,6.184682686730921830e+01,8.061960507972382572e+01,9.457813218379311593e+01
1.209413705772278647e+01,1.209692772177289477e+01,1.210352910616915167e+01,1.211877419306499526e+01,1.215126338972146414e+01,1.221842497644361458e+01,1.234937072270026448e+01,1.258416608874407849e+01,1.297915356279010446e+01,1.357773080004564825e+01,1.438207979685584625e+01,1.570863506799136111e+01,1.754154083147120247e+01,2.011062364076380504e+01,2.465576210872043106e+01,3.285459427711476366e+01,4.543891308920531458e+01,6.187584696766496251e+01,8.063431299789225193e+01,9.457944267779649294e+01
1.286610703914423581e+01,1.286761058813041814e+01,1.287096774374350616e+01,1.287847532437949916e+01,1.289461437095934571e+01,1.292885973116531950e+01,1.300020753073520652e+01,1.314291514781573689e+01,1.341015498275066165e+01,1.388035231630277977e+01,1.466720342095409180e+01,1.587546828286417977e+01,1.762028788209640950e+01,2.025202115003105163e+01,2.485181616639035340e+01,3.312517129901286239e+01,4.571197049995817707e+01,6.207543091458237683e+01,8.057838573284030304e+01,9.459264910266503534e+01
1.484413160412383093e+01,1.484304278763723062e+01,1.484464187012273939e+01,1.484825433956722840e+01,1.485605679216863173e+01,1.487279702880388932e+01,1.490852078838283745e+01,1.498382249800189392e+01,1.513917021346387060e+01,1.544894860166487582e+01,1.603487759437046023e+01,1.703379376731794537e+01,1.877438709193058486e+01,2.139244820259603941e+01,2.601725380366536555e+01,3.435922843219643141e+01,4.695683103284214610e+01,6.298903072704503359e+01,8.120149700334519594e+01,9.471350023713931421e+01
2.152282656695648910e+01,2.152158911316172407e+01,2.152250212242103444e+01,2.152455092061832431e+01,2.152896444055370750e+01,2.153845158761025047e+01,2.155881280079740492e+01,2.160238068967645830e+01,2.169485403711024674e+01,2.188953257147670328e+01,2.229231489985112091e+01,2.309681217175457135e+01,2.462614113763134327e+01,2.735343886586706930e+01,3.199446294177955252e+01,4.006918541887009155e+01,5.155356034202574023e+01,6.645410140159918910e+01,8.246855842801713266e+01,9.513829303034231089e+01
4.794987349518083875e+01,4.794823573741715705e+01,4.794870227552225117e+01,4.794974893090405743e+01,4.795200430759771848e+01,4.795686010920955766e+01,4.796731240209334146e+01,4.798977944510403404e+01,4.803803030951212349e+01,4.814102194670726931e+01,4.835875659020900486e+01,4.881436610021436451e+01,4.974671021388714109e+01,5.156834597377830676e+01,5.482227857256519599e+01,6.003025963327612402e+01,6.700505184962017324e+01,7.650846052635677097e+01,8.711137847799989231e+01,9.567498792011888042e+01
