-2.007458953181288572e-02,1.227669736297630661e-02,3.875360350856871811e-07,-2.658485226010656385e-02,1.244320084076125724e-02
-1.431847075038588171e-02,1.926538616269309057e-02,1.803568342870041788e-05,-2.846798576143330303e-02,2.250960286029630303e-02
-3.254311029041373547e-04,1.002402882020176147e-02,3.617009170554967633e-04,-1.137637376911439756e-02,3.650504671160415687e-02
-2.007079448490811484e-03,2.760838688077450753e-02,3.956789456253062781e-05,-1.403856591654870090e-02,2.397338034499782791e-02
-1.557315416777815646e-02,3.073253530280077236e-02,1.295564806332586592e-06,-7.977478394853989435e-03,1.497144094665952231e-06
-2.902255679895074213e-07,2.555444772251301913e-02,3.172755589193123595e-07,-6.226636140698937547e-04,8.386425067097053308e-07
-2.683965466125107035e-05,1.492659345260189882e-02,7.849460236551435068e-04,-1.201671967770199341e-03,1.159046114679745769e-02
-3.539838641999420380e-06,4.610512764851713158e-02,1.789268568859355563e-03,-8.268181613060769525e-06,4.154838693476044058e-03
-7.018323629562022228e-03,1.728468407010289726e-02,7.576015237510200055e-03,-3.035776201180172140e-06,2.953914005413849798e-06
-1.895838226139993885e-07,2.195865396908465786e-02,7.461157422731116116e-03,-9.237916530562714085e-03,6.210656178546284748e-08
-4.255556756901611895e-08,2.431770836282437856e-02,6.762051025703525939e-03,-7.571106653125474927e-07,1.404270147228248716e-07
-1.317251380492985824e-07,2.301841603665077257e-02,2.725593952047716817e-02,2.498756694525219231e-07,1.071504935393335564e-02
-6.062370923683213335e-03,2.343651038086250540e-02,1.520514437249033401e-02,5.196664339973301391e-03,2.282749212621241509e-03
-4.759608964776486315e-08,2.892110546802150947e-02,8.438719728802007367e-03,-1.219657042074393813e-07,7.211609792010142267e-03
1.265185826894252508e-07,2.997761766939996408e-02,1.075241746624123161e-02,1.007996143283324909e-06,1.730363431098017046e-02
-5.538261505779119191e-08,2.385043553211433492e-02,2.781517050041359962e-02,1.906947160171510918e-06,1.573914069514721625e-02
-5.626502606123445945e-03,2.510464838066072540e-02,1.920816195446071323e-02,8.870214295587372436e-08,2.319461610065098357e-03
-3.911438666973200348e-03,2.598544030333556788e-03,3.157852935286484253e-02,1.685030002801156321e-07,1.485049442251103365e-02
