2.358314982903470695e-09,-5.340181623052543854e-03,-1.417597937789344202e-07,-2.755194449396507206e-02,-2.842323009780179516e-02
3.985300944991554332e-09,-1.507166578273429723e-02,-1.583889656579634029e-08,-2.501682889367396606e-02,-2.914561914417955479e-02
1.282946734982623369e-08,-2.949199471951887905e-02,-5.047849227628854699e-09,-6.841382534710529345e-03,-2.743473321572896875e-02
9.692540982893035900e-07,-2.763417933838583501e-02,1.574631868809803055e-08,-1.250485208186576623e-02,-3.304874823386336202e-02
1.960269286314684849e-04,-8.459969345385580722e-03,5.502887315430969248e-03,-1.172497509119349926e-02,-2.986446818983567661e-02
2.361663941882492096e-05,-1.612492800822696096e-02,9.279659352386638530e-04,-7.799883675656650063e-03,-1.953212943558961523e-02
3.127995151373406599e-04,-2.369421895618463100e-02,3.300484184624220303e-05,-2.199029347284612874e-03,-2.486688297821128268e-02
7.004500405902858509e-03,-2.546378466429193715e-02,9.677314393024149045e-03,-1.782897206294994236e-02,-2.218585952707119446e-02
2.654847305581097428e-03,-1.316164270874914909e-02,3.935193898295601123e-03,-8.830044645668286632e-03,-2.005960793188447597e-02
2.012693763509598721e-03,-1.045417822636839252e-02,3.318892715151671034e-06,-1.558774050383772425e-02,-1.318485388167776537e-02
6.985039654231523301e-03,-1.298903486010889556e-02,3.398044145140923091e-05,-1.229285072936754132e-02,-3.894294129353422472e-03
8.673507646812583100e-03,-3.395053133958132741e-02,8.099449621973984353e-03,-5.432651257819478153e-05,-1.529577065550683651e-02
1.164376832424942644e-02,-2.822870618934478909e-02,1.952527997092857667e-02,-5.918745870679355839e-05,-1.780798043630372335e-02
1.094241477768041412e-04,-3.073099985728260791e-02,3.707116952865486051e-03,-6.455170727065816065e-03,-1.106337735368095702e-02
4.731165890395985091e-03,-4.192449841355876811e-02,9.814771766589926866e-03,-2.499502529401576630e-03,-1.041860962421110870e-02
1.126360518307642673e-02,-3.741750067584445616e-02,5.269268353964244762e-03,-3.333910880897378934e-06,-2.358467386869312135e-02
8.027595877795496229e-03,-2.356278287618123954e-02,7.223628764067274895e-03,-6.990548594975017245e-03,-3.073440294069016213e-02
1.237138372253238604e-02,-2.953072553652288587e-02,1.136898785644117532e-06,-1.771844554479972921e-05,-3.095082501245297393e-02
1.246091780625642638e-02,-3.797518663488365365e-02,1.119159818584440146e-09,-8.588745971530092817e-05,-3.718019175724668335e-02
8.043032042553079422e-03,-4.951530138530189917e-02,-3.771523935187602041e-07,-1.099052475363749941e-02,-3.355442233599492674e-02
1.463241166176033718e-02,-4.847970341438116032e-02,1.276829430168372788e-08,-3.193447068734154085e-03,-3.108357449544449369e-02
1.010890458439575243e-02,-5.805456273212977053e-02,-9.567741781930515395e-07,-2.620565835963966934e-03,-1.799166914940765472e-02
6.197441914845938302e-03,-6.535502711693190470e-02,-2.871866629699227763e-06,-2.341852521340449740e-05,-2.182958214176135975e-02
1.737613308377714341e-02,-7.392293096908038319e-02,-2.315460909895455688e-08,-3.994927287455110609e-03,-1.925811938929898604e-02
1.838011277403283489e-02,-6.915191785915722478e-02,-1.689952476636658230e-06,-1.103383076026476402e-02,-1.607719749852152408e-02
1.710180614705453239e-02,-6.312076278560206644e-02,-5.698033894894100702e-07,-2.818929888409727685e-08,-1.587048074959230073e-02
