2.820403886056268972e-07,2.021105001519749381e-02,8.507260574168209718e-04,-2.159223904288181653e-04,1.828906313415426412e-07
7.462037840554836360e-07,1.779147028396036931e-02,2.962826709866956017e-04,-6.572095857154208959e-04,1.727753432119619533e-06
6.315136839705065371e-06,1.922236667388770026e-02,6.646620787773857922e-06,-7.878475670123929239e-04,1.286090871827670866e-07
9.172215581419535457e-05,2.563083144324796239e-02,6.625496368320893439e-07,-2.999730725148319036e-04,2.443598381217069816e-07
9.400677578546412895e-05,2.463393473008537379e-02,4.207908446057526897e-07,-1.387663226344178452e-04,3.128261861092836811e-05
1.630588702450699585e-04,2.285407647070954867e-02,2.577332731601883948e-06,-1.314189415453091475e-04,7.309692568780587462e-07
5.655806527922582804e-04,2.908023766609727292e-02,1.261720276264678223e-05,-3.881191311500019120e-04,3.964603570380362843e-06
3.368602929749292801e-03,3.378458791361053926e-02,1.153260877326756064e-05,-4.072544537551969508e-04,1.140843552712107121e-04
4.535672747525828705e-03,3.175637792235118384e-02,3.449128919187930901e-06,-4.983750289720879781e-04,2.105268260863406732e-05
1.345138587226459362e-02,2.804985991278747051e-02,3.955954678874037955e-03,-5.981611999573721063e-03,2.145448038051900764e-04
1.094705681935452361e-02,1.835574372053481312e-02,3.162943795607420314e-03,-1.174218189790725286e-02,6.145524536687426455e-06
1.289689622901045267e-02,2.160420564641508945e-02,5.357109629878994105e-03,-2.491690154840128790e-02,4.175896009162327919e-04
1.472954135737058676e-02,2.191762995615147494e-02,5.302685692119815143e-03,-3.091290224750470328e-02,4.984834947258378994e-03
6.453776003283879723e-03,2.216456902412181421e-02,1.225934152290891754e-02,-3.072291318133025043e-02,8.125343801142792879e-03
6.215954629558687397e-03,1.544705199939848395e-02,1.148228438108266428e-02,-3.114663556912757036e-02,3.854997303138577372e-03
6.908526869776533685e-03,2.561887688548704703e-02,4.213597481475015588e-03,-3.117935142639518750e-02,1.103995331242781444e-03
3.519256827634832750e-03,3.085055033296080565e-02,5.016157119952980963e-03,-2.924118663677614804e-02,1.872109569500946024e-03
9.335416069289043496e-04,2.303856481433378886e-02,1.338894818370823235e-04,-3.237474978680557336e-02,1.533515910601734929e-07
2.222326775690859797e-03,2.822884400131406638e-02,2.537161408061190649e-04,-3.836632847310622596e-02,1.926302088619552179e-07
3.875464165654627941e-03,2.522989840892934238e-02,2.736131118441519332e-03,-4.697981481819411831e-02,1.134699575656890472e-07
1.940226906289142881e-03,2.896760598153807001e-02,2.827284252385063590e-03,-4.203770691988464175e-02,1.206518717988275570e-07
1.479208845375923429e-03,2.893974507491622536e-02,6.934224609898197167e-03,-4.572758543514649637e-02,1.660455621122022168e-06
5.924443379318862718e-04,3.219434635725244159e-02,1.833732182065186738e-03,-5.236548615692448311e-02,2.243557103821271892e-05
1.433421003967857120e-03,2.945001224852705421e-02,9.120456550008871873e-04,-5.868971038594040374e-02,8.067727798906118683e-06
2.213940308821398754e-03,2.989042285251590145e-02,3.510953071309222233e-03,-5.336879604071075728e-02,2.383861530594871825e-06
2.822404892181105615e-03,3.451693237162711814e-02,3.907319768188219876e-03,-5.713087508552849858e-02,4.331965157653194548e-04
2.591147572359004617e-04,2.998837465179673284e-02,3.846021854980764387e-03,-6.466868617794932494e-02,7.069895450947439632e-05
1.796973242798018339e-03,3.050858710428310666e-02,6.796184067444705455e-03,-6.710221278543956891e-02,7.913066597663023034e-05
4.955861803705703759e-04,3.972708951149616502e-02,1.376172985746520333e-02,-6.641665863983492457e-02,9.224534315452151759e-03
7.242233887025573049e-04,3.297231051552216435e-02,7.135495902518546388e-03,-6.387545600498156784e-02,4.152832606983467359e-03
3.002885407634672387e-03,3.241127792380434774e-02,1.004638211960101613e-02,-6.657144650692874144e-02,4.746217720649488492e-03
3.654384657927439630e-03,3.119984346587695648e-02,1.648254250501698590e-02,-7.165493732619382383e-02,7.411236635053736893e-03
1.914718784665797114e-03,2.984956786861982583e-02,7.304810810692170635e-03,-6.794962961667856682e-02,9.253470836587442952e-04
2.213086997539844144e-04,2.678762703453008154e-02,1.076316882087594929e-03,-7.032114710810064007e-02,5.896310879148060000e-03
1.049682489706045243e-04,1.844281148538525969e-02,7.884679885665854147e-06,-7.480076524504676583e-02,3.142158103532524064e-03
3.544225312715376837e-04,3.190960348959132747e-02,1.029982995854168232e-05,-7.474041134361257555e-02,9.582818293901789949e-03
3.087472466349872307e-04,4.410617677045376717e-02,1.550568880570324231e-07,-7.783138724561045052e-02,1.434844809988393248e-02
9.124675051829320843e-04,3.813648686896281559e-02,5.142868433836171894e-08,-8.910311639074591783e-02,1.254290240818841350e-02
5.865856411940437512e-04,4.147599731325390948e-02,3.524232655643114642e-04,-8.095549665680727702e-02,7.231059084690663087e-03
6.358148406731097468e-05,3.983389049058275871e-02,5.133513683373230158e-05,-7.915589330520354794e-02,4.029916680425194973e-06
1.315737578946345764e-06,3.496659589103133514e-02,1.634566135313895345e-03,-7.629396343432168215e-02,4.590432821115458420e-08
9.811388991942297231e-09,3.505593694315005393e-02,1.381951587932212433e-03,-6.903193452055619850e-02,-4.645392793642687237e-07
-8.071270487088423811e-10,3.264406716293617727e-02,1.849666879763280439e-02,-5.859594602833954197e-02,-1.778379408837241476e-03
3.646860312575368411e-09,3.916125245868905685e-08,4.123368359902787605e-02,-7.109166754136513056e-02,-3.966361732209965074e-02
8.896785997527227735e-10,-7.754348622693727402e-07,5.852740530486817694e-02,-7.123115805235116782e-02,-7.768912657772658603e-02
3.094328388596401957e-10,-2.319197676380215685e-05,5.541778700849062100e-02,-7.093108764934022425e-02,-1.164930491374445848e-01
7.200318272942968986e-09,-2.200305665339638041e-04,4.555624546068565844e-02,-6.417208198491375359e-02,-1.448986114243084322e-01
1.145322287813846547e-02,-1.217500157349719675e-03,3.379861653808732130e-02,-4.710896232490215801e-02,-1.595974555457803923e-01
2.392901409643562530e-02,-4.253004627732000394e-03,2.646496558803791352e-02,-3.229156197599955536e-02,-1.765796204590534546e-01
1.336989736884618661e-02,-1.364946050199363631e-02,3.069035698393913353e-03,-1.605478449221610718e-02,-1.878233892134141270e-01
1.165022381477660256e-08,-3.585703460580457868e-03,-3.610472006756911058e-06,-5.019439783635573250e-07,-1.821390865265418713e-01
-1.043701218806176743e-07,-2.095117645010519624e-04,-2.538972785603699732e-03,1.913755152315826923e-07,-1.757934693266947346e-01
-3.407567335737645819e-03,-1.950560079973849304e-08,-4.510799716868275910e-02,8.233999392348956164e-06,-1.763513629426160245e-01
-2.302474850010750515e-02,2.986569895452779746e-07,-8.150811428214782550e-02,1.965825482119281059e-04,-1.632606655593338563e-01
-3.811407040978244398e-02,2.564484997726843915e-06,-1.306746907193847840e-01,8.682204852993539307e-04,-1.291802116656453892e-01
-4.051785052413716531e-02,1.925313198337927004e-06,-1.736645328379569364e-01,3.673862166312004819e-04,-7.702299441383028689e-02
-4.244633677218748180e-02,5.424462719347858941e-06,-2.072335651402949785e-01,1.536713932293557339e-04,-2.440916296640244232e-02
-2.196483024391043468e-02,8.326608256956572220e-07,-2.324009174389562171e-01,3.588618353116550692e-05,1.086122740642119642e-05
-3.081524638223303832e-04,-2.980219911622805293e-02,-2.200906863864977581e-01,1.111230346383687095e-06,2.912399258239673112e-03
2.881090236947248031e-09,-6.753088748150117004e-02,-1.919782747907266829e-01,3.978293421457929171e-08,3.160521656840467597e-02
7.837516242915711410e-06,-1.007873446439500470e-01,-1.642121103141153948e-01,2.003896294273079194e-08,5.321191967747613411e-02
3.152648101645433298e-02,-1.300305480871566388e-01,-1.157432958543320872e-01,-3.372685261269259271e-02,7.207889326601334135e-02
4.337339040463049356e-02,-1.465126980992899064e-01,-6.853758438880119819e-02,-4.266769714116528528e-02,7.885599970483568588e-02
5.182566316191860450e-02,-1.486461174727912171e-01,-2.257979208194163881e-02,-3.975364967577258574e-02,7.279831325337123016e-02
1.371111205880718022e-08,-1.569698122101371995e-01,-7.299110874122562511e-05,-4.035210891500255054e-02,5.255123896185259075e-02
-4.906708651380237013e-08,-1.659542048025856864e-01,-1.771610329715673485e-09,-3.389788199390229850e-02,2.382143990641725356e-02
-1.513174712272931522e-06,-1.717231623839903243e-01,9.705340344186831614e-03,-3.018793080336462977e-08,2.066901080870934410e-03
-1.282053455887080207e-05,-1.697540893176219534e-01,4.059261598600275023e-02,-4.122914511071035746e-09,1.674677605387901768e-04
-2.728566308831491933e-04,-1.595923233770407679e-01,6.192969821621630011e-02,8.496365357044068204e-08,2.727554581206417095e-05
-3.420210428486675745e-03,-1.485404337782002815e-01,7.208375139015681110e-02,7.856889214519204463e-07,2.804259268120977306e-07
-2.131850858578855298e-02,-1.282890206656663035e-01,7.846179205781446397e-02,1.501053844790338047e-06,2.634009991204913397e-06
-4.606848061303522174e-02,-1.067603358065670194e-01,7.965875364802295355e-02,1.963730926372417616e-06,2.513613991962516649e-05
-8.105421971281136229e-02,-8.958157411800656000e-02,6.862292139029221860e-02,3.348125740305552185e-05,9.606469238640174646e-05
-9.360187626810155537e-02,-6.553221773701836672e-02,5.960427563385517491e-02,1.607717372071709424e-05,8.683296194722991274e-04
-1.094926352224300931e-01,-3.684415898376953297e-02,5.003911112898873359e-02,6.432882577599932249e-05,4.614508785037774174e-03
-1.232933033276790574e-01,-1.294631678854434988e-08,3.048323335562672792e-02,1.397977966691927362e-04,1.315642065776071248e-02
-1.382146564511239906e-01,1.451716149343086022e-07,1.413590325421715081e-02,1.910087175905283161e-03,2.033363921983428677e-02
